Date,rain_sum
4/9/2017,0.7
4/10/2017,1.3
4/11/2017,13.1
4/12/2017,14.5
4/13/2017,19.6
4/14/2017,0.4
4/15/2017,0.1
4/16/2017,0
4/17/2017,0.8
4/18/2017,0.3
4/19/2017,0.7
4/20/2017,0
4/21/2017,0
4/22/2017,0.3
4/23/2017,2.9
4/24/2017,1.9
4/25/2017,2.5
4/26/2017,1.7
4/27/2017,1.4
4/28/2017,0
4/29/2017,0
4/30/2017,0
5/1/2017,0.4
5/2/2017,0.5
5/3/2017,0.5
5/4/2017,12.1
5/5/2017,3.2
5/6/2017,11.8
5/7/2017,36.5
5/8/2017,9.6
5/9/2017,4.4
5/10/2017,0.8
5/11/2017,3
5/12/2017,2.4
5/13/2017,2.3
5/14/2017,2
5/15/2017,2.4
5/16/2017,1.7
5/17/2017,2.6
5/18/2017,7.1
5/19/2017,1.8
5/20/2017,1.4
5/21/2017,4.2
5/22/2017,6.6
5/23/2017,1.1
5/24/2017,2.2
5/25/2017,2.2
5/26/2017,2.5
5/27/2017,3.2
5/28/2017,5.2
5/29/2017,11.8
5/30/2017,20.8
5/31/2017,5.4
6/1/2017,16.9
6/2/2017,8
6/3/2017,4
6/4/2017,5.1
6/5/2017,3.4
6/6/2017,1
6/7/2017,3.9
6/8/2017,1.7
6/9/2017,2.5
6/10/2017,5.2
6/11/2017,1.7
6/12/2017,0.9
6/13/2017,2.3
6/14/2017,2.1
6/15/2017,1.8
6/16/2017,3.2
6/17/2017,2.1
6/18/2017,2.2
6/19/2017,1.5
6/20/2017,3.9
6/21/2017,0.7
6/22/2017,2.2
6/23/2017,3.1
6/24/2017,6
6/25/2017,3.3
6/26/2017,2.5
6/27/2017,7
6/28/2017,2.5
6/29/2017,0.3
6/30/2017,1.9
7/1/2017,3.3
7/2/2017,2.1
7/3/2017,2.9
7/4/2017,0.3
7/5/2017,0.4
7/6/2017,3.7
7/7/2017,4
7/8/2017,2.7
7/9/2017,4.1
7/10/2017,2.5
7/11/2017,2.9
7/12/2017,1.3
7/13/2017,0
7/14/2017,0.7
7/15/2017,0.9
7/16/2017,1
7/17/2017,1.1
7/18/2017,1
7/19/2017,1
7/20/2017,0.2
7/21/2017,0.8
7/22/2017,0.8
7/23/2017,1.4
7/24/2017,0.6
7/25/2017,0
7/26/2017,1.2
7/27/2017,3.8
7/28/2017,5.1
7/29/2017,2.5
7/30/2017,10.6
7/31/2017,5.6
8/1/2017,2.2
8/2/2017,5.2
8/3/2017,4.3
8/4/2017,5.7
8/5/2017,7.1
8/6/2017,9.2
8/7/2017,2.7
8/8/2017,2.1
8/9/2017,2
8/10/2017,10
8/11/2017,3.9
8/12/2017,0
8/13/2017,2.5
8/14/2017,0
8/15/2017,0
8/16/2017,0
8/17/2017,1.3
8/18/2017,11
8/19/2017,4
8/20/2017,4.5
8/21/2017,3.3
8/22/2017,4.3
8/23/2017,6.9
8/24/2017,2
8/25/2017,1.2
8/26/2017,0.5
8/27/2017,4.4
8/28/2017,9.7
8/29/2017,4.6
8/30/2017,1.3
8/31/2017,4.6
9/1/2017,41.5
9/2/2017,94.2
9/3/2017,5.6
9/4/2017,3.5
9/5/2017,10.1
9/6/2017,9.5
9/7/2017,9.3
9/8/2017,4.2
9/9/2017,3.1
9/10/2017,1.8
9/11/2017,2.3
9/12/2017,13
9/13/2017,16.6
9/14/2017,2.9
9/15/2017,0
9/16/2017,0.7
9/17/2017,4
9/18/2017,0.3
9/19/2017,0
9/20/2017,3.4
9/21/2017,3.4
9/22/2017,0.4
9/23/2017,0
9/24/2017,1.3
9/25/2017,2.1
9/26/2017,2.1
9/27/2017,2.9
9/28/2017,3.4
9/29/2017,0
9/30/2017,1.9
10/1/2017,2
10/2/2017,1.2
10/3/2017,2.3
10/4/2017,2
10/5/2017,2.3
10/6/2017,1.8
10/7/2017,8.8
10/8/2017,3.1
10/9/2017,1.8
10/10/2017,3.1
10/11/2017,6.2
10/12/2017,4.8
10/13/2017,3.9
10/14/2017,16.2
10/15/2017,7.5
10/16/2017,5.3
10/17/2017,0.5
10/18/2017,2.5
10/19/2017,2.5
10/20/2017,2
10/21/2017,0
10/22/2017,1.7
10/23/2017,2.6
10/24/2017,5.9
10/25/2017,3.1
10/26/2017,30.5
10/27/2017,4.2
10/28/2017,4.9
10/29/2017,16.8
10/30/2017,12.4
10/31/2017,131.5
11/1/2017,9
11/2/2017,8.7
11/3/2017,10.9
11/4/2017,117.2
11/5/2017,65.1
11/6/2017,6.8
11/7/2017,12.9
11/8/2017,27.3
11/9/2017,13.6
11/10/2017,10.1
11/11/2017,5.1
11/12/2017,0
11/13/2017,2.4
11/14/2017,0
11/15/2017,0
11/16/2017,0
11/17/2017,0
11/18/2017,0.7
11/19/2017,6.6
11/20/2017,12
11/21/2017,2.3
11/22/2017,6.7
11/23/2017,2.4
11/24/2017,0
11/25/2017,19
11/26/2017,26.3
11/27/2017,9.6
11/28/2017,6.9
11/29/2017,34.6
11/30/2017,24.7
12/1/2017,10.5
12/2/2017,3.4
12/3/2017,5.5
12/4/2017,5.7
12/5/2017,0.6
12/6/2017,1.4
12/7/2017,0.4
12/8/2017,0
12/9/2017,0
12/10/2017,0.2
12/11/2017,6.6
12/12/2017,8.6
12/13/2017,10.6
12/14/2017,10.3
12/15/2017,0.3
12/16/2017,0
12/17/2017,0
12/18/2017,0
12/19/2017,2.3
12/20/2017,10
12/21/2017,0
12/22/2017,0
12/23/2017,0
12/24/2017,0
12/25/2017,0.1
12/26/2017,4.3
12/27/2017,0.2
12/28/2017,0
12/29/2017,0
12/30/2017,0
12/31/2017,0
1/1/2018,0
1/2/2018,0
1/3/2018,0
1/4/2018,0
1/5/2018,0
1/6/2018,0
1/7/2018,0
1/8/2018,0
1/9/2018,2
1/10/2018,5.3
1/11/2018,2.9
1/12/2018,0
1/13/2018,5
1/14/2018,0.6
1/15/2018,0
1/16/2018,0
1/17/2018,0
1/18/2018,0
1/19/2018,0
1/20/2018,0
1/21/2018,0
1/22/2018,0
1/23/2018,0
1/24/2018,0
1/25/2018,0
1/26/2018,0
1/27/2018,0
1/28/2018,0.1
1/29/2018,0.4
1/30/2018,4.7
1/31/2018,17.3
2/1/2018,0
2/2/2018,0
2/3/2018,0
2/4/2018,8.4
2/5/2018,3.8
2/6/2018,3.7
2/7/2018,2.4
2/8/2018,1.3
2/9/2018,0
2/10/2018,0
2/11/2018,0
2/12/2018,0.9
2/13/2018,0
2/14/2018,0.6
2/15/2018,0
2/16/2018,0.2
2/17/2018,0
2/18/2018,0
2/19/2018,0
2/20/2018,0
2/21/2018,0
2/22/2018,0
2/23/2018,0
2/24/2018,0.4
2/25/2018,0.6
2/26/2018,0.8
2/27/2018,2.8
2/28/2018,8.4
3/1/2018,1.8
3/2/2018,1.8
3/3/2018,12.2
3/4/2018,0.2
3/5/2018,0.1
3/6/2018,0
3/7/2018,0.4
3/8/2018,0.3
3/9/2018,1
3/10/2018,8.8
3/11/2018,2.6
3/12/2018,16.8
3/13/2018,6.5
3/14/2018,22.8
3/15/2018,5
3/16/2018,6.1
3/17/2018,0.6
3/18/2018,1
3/19/2018,0
3/20/2018,2.3
3/21/2018,0.3
3/22/2018,0
3/23/2018,0
3/24/2018,0
3/25/2018,0
3/26/2018,18.5
3/27/2018,9.9
3/28/2018,2.9
3/29/2018,4.8
3/30/2018,1.5
3/31/2018,1.6
4/1/2018,1.6
4/2/2018,1.6
4/3/2018,1.3
4/4/2018,0
4/5/2018,0.2
4/6/2018,2.9
4/7/2018,13.2
4/8/2018,6.5
4/9/2018,13.4
4/10/2018,2.6
4/11/2018,9.8
4/12/2018,25.4
4/13/2018,99.4
4/14/2018,45.5
4/15/2018,15.4
4/16/2018,1.8
4/17/2018,6.7
4/18/2018,28.3
4/19/2018,4.1
4/20/2018,2.4
4/21/2018,0
4/22/2018,1.4
4/23/2018,1
4/24/2018,3.1
4/25/2018,11
4/26/2018,13.4
4/27/2018,22.5
4/28/2018,14.8
4/29/2018,1.9
4/30/2018,0.5
5/1/2018,1.9
5/2/2018,2.8
5/3/2018,1.4
5/4/2018,3.8
5/5/2018,18.4
5/6/2018,2.7
5/7/2018,6.6
5/8/2018,8.5
5/9/2018,10.8
5/10/2018,15.4
5/11/2018,8.1
5/12/2018,12
5/13/2018,8
5/14/2018,10.4
5/15/2018,10.2
5/16/2018,38.1
5/17/2018,4.6
5/18/2018,19
5/19/2018,4
5/20/2018,12.7
5/21/2018,4.6
5/22/2018,1.3
5/23/2018,6.2
5/24/2018,28.7
5/25/2018,10.9
5/26/2018,0.8
5/27/2018,5
5/28/2018,6
5/29/2018,4.2
5/30/2018,2.6
5/31/2018,2.7
6/1/2018,2.1
6/2/2018,7.2
6/3/2018,6
6/4/2018,2.1
6/5/2018,1.7
6/6/2018,10.2
6/7/2018,10.6
6/8/2018,12
6/9/2018,13.7
6/10/2018,6.6
6/11/2018,3.8
6/12/2018,2
6/13/2018,3.2
6/14/2018,3.8
6/15/2018,2.5
6/16/2018,4.7
6/17/2018,3.3
6/18/2018,1.7
6/19/2018,2
6/20/2018,0.4
6/21/2018,4.3
6/22/2018,2.6
6/23/2018,2.5
6/24/2018,2.3
6/25/2018,3.3
6/26/2018,4.5
6/27/2018,2.6
6/28/2018,2.5
6/29/2018,3.1
6/30/2018,4.4
7/1/2018,3.5
7/2/2018,2
7/3/2018,0.6
7/4/2018,0.1
7/5/2018,0.3
7/6/2018,3.8
7/7/2018,5.4
7/8/2018,6.5
7/9/2018,5.4
7/10/2018,11.1
7/11/2018,10.1
7/12/2018,3.6
7/13/2018,5.3
7/14/2018,3.8
7/15/2018,7.7
7/16/2018,12.1
7/17/2018,4.2
7/18/2018,3.4
7/19/2018,2.6
7/20/2018,0.2
7/21/2018,0.5
7/22/2018,0
7/23/2018,2.5
7/24/2018,4.8
7/25/2018,4.2
7/26/2018,3.5
7/27/2018,1.9
7/28/2018,0
7/29/2018,1.1
7/30/2018,2.4
7/31/2018,4.3
8/1/2018,2.3
8/2/2018,2.2
8/3/2018,1.4
8/4/2018,3.2
8/5/2018,2.9
8/6/2018,5.5
8/7/2018,4.4
8/8/2018,9
8/9/2018,2.3
8/10/2018,4.5
8/11/2018,6.2
8/12/2018,9.1
8/13/2018,2.9
8/14/2018,6.7
8/15/2018,23.5
8/16/2018,18.8
8/17/2018,11.1
8/18/2018,12.9
8/19/2018,14.8
8/20/2018,5.1
8/21/2018,1.7
8/22/2018,0.3
8/23/2018,0.1
8/24/2018,0.4
8/25/2018,0
8/26/2018,0.3
8/27/2018,1.9
8/28/2018,0.6
8/29/2018,1.3
8/30/2018,1
8/31/2018,2.6
9/1/2018,0
9/2/2018,0.7
9/3/2018,0.2
9/4/2018,0
9/5/2018,0
9/6/2018,0
9/7/2018,0
9/8/2018,0
9/9/2018,0.2
9/10/2018,10.1
9/11/2018,0
9/12/2018,0
9/13/2018,0.3
9/14/2018,3.5
9/15/2018,0
9/16/2018,0
9/17/2018,2.7
9/18/2018,4.1
9/19/2018,3.3
9/20/2018,3.8
9/21/2018,2.7
9/22/2018,3.6
9/23/2018,5.2
9/24/2018,10.5
9/25/2018,1.7
9/26/2018,8.4
9/27/2018,14.3
9/28/2018,39.8
9/29/2018,47.7
9/30/2018,20
10/1/2018,22
10/2/2018,23
10/3/2018,30.6
10/4/2018,31.6
10/5/2018,30.3
10/6/2018,27.9
10/7/2018,44.4
10/8/2018,34.7
10/9/2018,3.4
10/10/2018,0.1
10/11/2018,1.4
10/12/2018,5.6
10/13/2018,22.5
10/14/2018,5.3
10/15/2018,1.8
10/16/2018,24.3
10/17/2018,7.8
10/18/2018,1.3
10/19/2018,7.3
10/20/2018,33.5
10/21/2018,7.6
10/22/2018,13.9
10/23/2018,12.4
10/24/2018,15.2
10/25/2018,18.5
10/26/2018,24.1
10/27/2018,15.9
10/28/2018,11.3
10/29/2018,2.1
10/30/2018,1.2
10/31/2018,7.3
11/1/2018,10.5
11/2/2018,16.8
11/3/2018,16
11/4/2018,2.2
11/5/2018,76
11/6/2018,51.2
11/7/2018,15
11/8/2018,31.7
11/9/2018,31.5
11/10/2018,0.4
11/11/2018,0
11/12/2018,0.7
11/13/2018,0
11/14/2018,0
11/15/2018,0
11/16/2018,3.2
11/17/2018,14.6
11/18/2018,32.9
11/19/2018,19
11/20/2018,5.3
11/21/2018,6.3
11/22/2018,7.4
11/23/2018,27.4
11/24/2018,27.2
11/25/2018,2.1
11/26/2018,1.6
11/27/2018,1.8
11/28/2018,19.6
11/29/2018,19
11/30/2018,0.9
12/1/2018,0
12/2/2018,0
12/3/2018,9.5
12/4/2018,7.3
12/5/2018,5.9
12/6/2018,0
12/7/2018,0.3
12/8/2018,0.1
12/9/2018,0
12/10/2018,0
12/11/2018,0
12/12/2018,0
12/13/2018,0
12/14/2018,0.7
12/15/2018,1.9
12/16/2018,0
12/17/2018,0
12/18/2018,0
12/19/2018,0
12/20/2018,1.1
12/21/2018,5.2
12/22/2018,19.6
12/23/2018,15.5
12/24/2018,12.9
12/25/2018,1.3
12/26/2018,13.1
12/27/2018,8.1
12/28/2018,0
12/29/2018,0
12/30/2018,0
12/31/2018,0.3
1/1/2019,0
1/2/2019,0
1/3/2019,0
1/4/2019,0
1/5/2019,0
1/6/2019,0
1/7/2019,0
1/8/2019,0
1/9/2019,0
1/10/2019,0.1
1/11/2019,0.2
1/12/2019,2.6
1/13/2019,0.7
1/14/2019,0.9
1/15/2019,1
1/16/2019,0.9
1/17/2019,0
1/18/2019,0
1/19/2019,0
1/20/2019,0
1/21/2019,0
1/22/2019,0
1/23/2019,0
1/24/2019,0
1/25/2019,0
1/26/2019,0
1/27/2019,0
1/28/2019,0
1/29/2019,0
1/30/2019,0
1/31/2019,0
2/1/2019,0.1
2/2/2019,1.5
2/3/2019,1.3
2/4/2019,7.1
2/5/2019,3.5
2/6/2019,0.6
2/7/2019,0.4
2/8/2019,20.2
2/9/2019,185.2
2/10/2019,1.2
2/11/2019,0
2/12/2019,0.1
2/13/2019,0
2/14/2019,0.1
2/15/2019,1.9
2/16/2019,21.6
2/17/2019,4.3
2/18/2019,1.6
2/19/2019,0
2/20/2019,0
2/21/2019,0
2/22/2019,0
2/23/2019,0
2/24/2019,0
2/25/2019,0.7
2/26/2019,1.7
2/27/2019,1.1
2/28/2019,2.4
3/1/2019,0
3/2/2019,0
3/3/2019,1.7
3/4/2019,0.5
3/5/2019,0.7
3/6/2019,1.1
3/7/2019,0
3/8/2019,0
3/9/2019,1.1
3/10/2019,0
3/11/2019,0
3/12/2019,0
3/13/2019,0.1
3/14/2019,0
3/15/2019,0.1
3/16/2019,1.2
3/17/2019,15.3
3/18/2019,2.7
3/19/2019,0
3/20/2019,0
3/21/2019,14.2
3/22/2019,3.6
3/23/2019,0.4
3/24/2019,0
3/25/2019,0
3/26/2019,0
3/27/2019,0
3/28/2019,0
3/29/2019,0
3/30/2019,0
3/31/2019,0
4/1/2019,0
4/2/2019,0
4/3/2019,0
4/4/2019,0
4/5/2019,0
4/6/2019,0
4/7/2019,0
4/8/2019,0.6
4/9/2019,0.1
4/10/2019,1.7
4/11/2019,3.9
4/12/2019,0.2
4/13/2019,0
4/14/2019,0.5
4/15/2019,0.2
4/16/2019,39.2
4/17/2019,15.4
4/18/2019,37
4/19/2019,40
4/20/2019,33
4/21/2019,2.1
4/22/2019,0.4
4/23/2019,11
4/24/2019,0
4/25/2019,3.5
4/26/2019,1.5
4/27/2019,0
4/28/2019,2
4/29/2019,4.4
4/30/2019,2
5/1/2019,1.5
5/2/2019,1.2
5/3/2019,3.1
5/4/2019,2.8
5/5/2019,0.3
5/6/2019,0
5/7/2019,0.3
5/8/2019,0
5/9/2019,0
5/10/2019,0.1
5/11/2019,0.8
5/12/2019,1.7
5/13/2019,1.2
5/14/2019,1.5
5/15/2019,1.2
5/16/2019,1.7
5/17/2019,1.3
5/18/2019,2
5/19/2019,2.3
5/20/2019,0.7
5/21/2019,1.2
5/22/2019,2.2
5/23/2019,3.1
5/24/2019,1
5/25/2019,2.7
5/26/2019,0
5/27/2019,0.8
5/28/2019,0.6
5/29/2019,4.8
5/30/2019,1.8
5/31/2019,0.4
6/1/2019,0.1
6/2/2019,1.2
6/3/2019,2.7
6/4/2019,2.8
6/5/2019,1.1
6/6/2019,2.1
6/7/2019,2.6
6/8/2019,0.2
6/9/2019,1.5
6/10/2019,0.8
6/11/2019,1.2
6/12/2019,3
6/13/2019,3
6/14/2019,2.6
6/15/2019,1.4
6/16/2019,2.3
6/17/2019,2
6/18/2019,2.9
6/19/2019,4.8
6/20/2019,7.6
6/21/2019,7.2
6/22/2019,5.5
6/23/2019,1.1
6/24/2019,3.7
6/25/2019,1.9
6/26/2019,0.1
6/27/2019,0
6/28/2019,0
6/29/2019,0.1
6/30/2019,0.3
7/1/2019,0
7/2/2019,0.4
7/3/2019,0.1
7/4/2019,0.2
7/5/2019,0
7/6/2019,0
7/7/2019,0.3
7/8/2019,0.7
7/9/2019,1
7/10/2019,1.1
7/11/2019,0.1
7/12/2019,1.9
7/13/2019,4.3
7/14/2019,2.3
7/15/2019,1
7/16/2019,2.1
7/17/2019,6
7/18/2019,52
7/19/2019,14.2
7/20/2019,7.6
7/21/2019,7.3
7/22/2019,3.6
7/23/2019,2
7/24/2019,0.9
7/25/2019,1.8
7/26/2019,1
7/27/2019,0
7/28/2019,0
7/29/2019,0
7/30/2019,0
7/31/2019,0.4
8/1/2019,1.2
8/2/2019,0.4
8/3/2019,0.2
8/4/2019,0.1
8/5/2019,1.3
8/6/2019,2.4
8/7/2019,1
8/8/2019,8.5
8/9/2019,2.5
8/10/2019,24.2
8/11/2019,3.8
8/12/2019,4.5
8/13/2019,31.7
8/14/2019,5.2
8/15/2019,1.1
8/16/2019,7
8/17/2019,9.5
8/18/2019,2.6
8/19/2019,0.5
8/20/2019,1.6
8/21/2019,4.8
8/22/2019,10.1
8/23/2019,7.3
8/24/2019,2.3
8/25/2019,1
8/26/2019,3
8/27/2019,0.2
8/28/2019,1.6
8/29/2019,4.4
8/30/2019,2.1
8/31/2019,1.7
9/1/2019,1.9
9/2/2019,0.6
9/3/2019,0.4
9/4/2019,0.5
9/5/2019,1.3
9/6/2019,1.8
9/7/2019,1.7
9/8/2019,0.1
9/9/2019,0
9/10/2019,3.1
9/11/2019,3
9/12/2019,8.8
9/13/2019,1.4
9/14/2019,1.2
9/15/2019,2
9/16/2019,2.9
9/17/2019,2.3
9/18/2019,2.8
9/19/2019,3
9/20/2019,1.4
9/21/2019,1.5
9/22/2019,16.4
9/23/2019,9.5
9/24/2019,4.8
9/25/2019,8.2
9/26/2019,12.5
9/27/2019,6.1
9/28/2019,7.8
9/29/2019,33.8
9/30/2019,43
10/1/2019,23.1
10/2/2019,2.2
10/3/2019,92.7
10/4/2019,3.3
10/5/2019,22.9
10/6/2019,23
10/7/2019,14.3
10/8/2019,6.7
10/9/2019,3.9
10/10/2019,11.3
10/11/2019,36.6
10/12/2019,38.1
10/13/2019,14.4
10/14/2019,5.4
10/15/2019,72.5
10/16/2019,53.9
10/17/2019,50.4
10/18/2019,18
10/19/2019,15
10/20/2019,58.1
10/21/2019,10.6
10/22/2019,7
10/23/2019,2.3
10/24/2019,16.2
10/25/2019,0.2
10/26/2019,4.8
10/27/2019,21
10/28/2019,24.2
10/29/2019,73.4
10/30/2019,9.8
10/31/2019,9.6
11/1/2019,0.6
11/2/2019,7.5
11/3/2019,14
11/4/2019,7.1
11/5/2019,0.8
11/6/2019,0
11/7/2019,0.4
11/8/2019,0.4
11/9/2019,2.4
11/10/2019,20.2
11/11/2019,7.2
11/12/2019,0.4
11/13/2019,0.9
11/14/2019,0.2
11/15/2019,19.7
11/16/2019,42
11/17/2019,1.9
11/18/2019,5.2
11/19/2019,17
11/20/2019,1.1
11/21/2019,0.3
11/22/2019,6.1
11/23/2019,6.9
11/24/2019,6.9
11/25/2019,10.8
11/26/2019,0
11/27/2019,0.8
11/28/2019,2.6
11/29/2019,12.8
11/30/2019,49.7
12/1/2019,8.6
12/2/2019,9.8
12/3/2019,3.2
12/4/2019,5.5
12/5/2019,25.1
12/6/2019,3.6
12/7/2019,3.5
12/8/2019,1.7
12/9/2019,1.1
12/10/2019,4.8
12/11/2019,2.9
12/12/2019,1.7
12/13/2019,4.4
12/14/2019,0.2
12/15/2019,0.1
12/16/2019,0
12/17/2019,0.6
12/18/2019,0.6
12/19/2019,2.1
12/20/2019,25.3
12/21/2019,1.2
12/22/2019,37.3
12/23/2019,10.8
12/24/2019,2.6
12/25/2019,0.3
12/26/2019,0
12/27/2019,0
12/28/2019,0
12/29/2019,0
12/30/2019,0
12/31/2019,0
1/1/2020,0.4
1/2/2020,0.2
1/3/2020,0
1/4/2020,0.2
1/5/2020,0
1/6/2020,0
1/7/2020,0.3
1/8/2020,0
1/9/2020,0
1/10/2020,0
1/11/2020,0.4
1/12/2020,0
1/13/2020,0
1/14/2020,0
1/15/2020,0
1/16/2020,0
1/17/2020,1.5
1/18/2020,0.2
1/19/2020,0.1
1/20/2020,0
1/21/2020,0
1/22/2020,0.1
1/23/2020,0
1/24/2020,0
1/25/2020,0
1/26/2020,0
1/27/2020,0
1/28/2020,0
1/29/2020,0
1/30/2020,0
1/31/2020,0
2/1/2020,0
2/2/2020,0
2/3/2020,0
2/4/2020,0
2/5/2020,0
2/6/2020,0
2/7/2020,0
2/8/2020,0
2/9/2020,0
2/10/2020,0
2/11/2020,0.1
2/12/2020,1.9
2/13/2020,0
2/14/2020,0.6
2/15/2020,0
2/16/2020,0
2/17/2020,0
2/18/2020,0
2/19/2020,0
2/20/2020,0
2/21/2020,0.8
2/22/2020,0.9
2/23/2020,0.4
2/24/2020,0
2/25/2020,0
2/26/2020,0
2/27/2020,0
2/28/2020,0.1
2/29/2020,0
3/1/2020,0
3/2/2020,0
3/3/2020,0
3/4/2020,0
3/5/2020,0
3/6/2020,1.4
3/7/2020,6
3/8/2020,0
3/9/2020,0.9
3/10/2020,0.2
3/11/2020,0.5
3/12/2020,0
3/13/2020,0
3/14/2020,0.8
3/15/2020,0
3/16/2020,0.9
3/17/2020,1.1
3/18/2020,4.2
3/19/2020,1.9
3/20/2020,0
3/21/2020,0
3/22/2020,0.1
3/23/2020,0
3/24/2020,0
3/25/2020,0
3/26/2020,0
3/27/2020,0
3/28/2020,0.5
3/29/2020,0
3/30/2020,0.1
3/31/2020,0
4/1/2020,0
4/2/2020,0
4/3/2020,0
4/4/2020,34.4
4/5/2020,14.4
4/6/2020,0
4/7/2020,0
4/8/2020,1.1
4/9/2020,0
4/10/2020,0.1
4/11/2020,2.8
4/12/2020,3
4/13/2020,1.6
4/14/2020,5.6
4/15/2020,4.8
4/16/2020,20.7
4/17/2020,13.7
4/18/2020,11.5
4/19/2020,6.6
4/20/2020,3.4
4/21/2020,8.2
4/22/2020,28.3
4/23/2020,15.1
4/24/2020,2.2
4/25/2020,1.9
4/26/2020,0.6
4/27/2020,0.5
4/28/2020,1.4
4/29/2020,1.5
4/30/2020,0.9
5/1/2020,2.3
5/2/2020,0
5/3/2020,0.2
5/4/2020,4.2
5/5/2020,1
5/6/2020,14.3
5/7/2020,8.7
5/8/2020,9.6
5/9/2020,5.7
5/10/2020,16.6
5/11/2020,15.8
5/12/2020,33.2
5/13/2020,13.7
5/14/2020,1.2
5/15/2020,13.8
5/16/2020,3.3
5/17/2020,6.1
5/18/2020,12.9
5/19/2020,9.5
5/20/2020,1.2
5/21/2020,7.4
5/22/2020,5
5/23/2020,0.2
5/24/2020,2.3
5/25/2020,1.9
5/26/2020,1.7
5/27/2020,1.4
5/28/2020,1.4
5/29/2020,0.9
5/30/2020,0.1
5/31/2020,0
6/1/2020,0.7
6/2/2020,0
6/3/2020,0
6/4/2020,0
6/5/2020,0.4
6/6/2020,6.9
6/7/2020,11.9
6/8/2020,0.2
6/9/2020,2.4
6/10/2020,3.5
6/11/2020,2.7
6/12/2020,3.3
6/13/2020,0.4
6/14/2020,2.4
6/15/2020,1.3
6/16/2020,1.7
6/17/2020,3.2
6/18/2020,0.2
6/19/2020,4.7
6/20/2020,2.7
6/21/2020,3.8
6/22/2020,2.2
6/23/2020,0.2
6/24/2020,0.9
6/25/2020,7.7
6/26/2020,2.8
6/27/2020,0.4
6/28/2020,3.9
6/29/2020,3.2
6/30/2020,0.3
7/1/2020,0.6
7/2/2020,2.7
7/3/2020,3.3
7/4/2020,0.6
7/5/2020,0.8
7/6/2020,1.7
7/7/2020,0.8
7/8/2020,3
7/9/2020,5.5
7/10/2020,10.7
7/11/2020,1.5
7/12/2020,1.6
7/13/2020,2
7/14/2020,0.3
7/15/2020,2.1
7/16/2020,5.2
7/17/2020,0
7/18/2020,4.1
7/19/2020,37.7
7/20/2020,12.5
7/21/2020,2.1
7/22/2020,0.4
7/23/2020,4.2
7/24/2020,0.5
7/25/2020,4.5
7/26/2020,4.4
7/27/2020,1
7/28/2020,7.6
7/29/2020,19.8
7/30/2020,4.8
7/31/2020,4.2
8/1/2020,5.7
8/2/2020,5.6
8/3/2020,5.1
8/4/2020,3.5
8/5/2020,3.5
8/6/2020,13
8/7/2020,9.3
8/8/2020,9.9
8/9/2020,35.5
8/10/2020,2.4
8/11/2020,3
8/12/2020,0
8/13/2020,0
8/14/2020,0
8/15/2020,0.2
8/16/2020,0
8/17/2020,0.7
8/18/2020,0
8/19/2020,0
8/20/2020,0
8/21/2020,0
8/22/2020,0.2
8/23/2020,2
8/24/2020,2.2
8/25/2020,1.5
8/26/2020,5.9
8/27/2020,2.8
8/28/2020,0
8/29/2020,0
8/30/2020,1.7
8/31/2020,2.7
9/1/2020,5.7
9/2/2020,6.9
9/3/2020,3.6
9/4/2020,0.3
9/5/2020,7.7
9/6/2020,42
9/7/2020,5.2
9/8/2020,2.3
9/9/2020,6.9
9/10/2020,2.4
9/11/2020,0.9
9/12/2020,3.5
9/13/2020,1.7
9/14/2020,0.7
9/15/2020,2.3
9/16/2020,2.1
9/17/2020,2.6
9/18/2020,31.5
9/19/2020,8.6
9/20/2020,13.4
9/21/2020,6.1
9/22/2020,6.3
9/23/2020,2.4
9/24/2020,12.8
9/25/2020,6.2
9/26/2020,5.7
9/27/2020,1.9
9/28/2020,6.7
9/29/2020,6.3
9/30/2020,1.9
10/1/2020,3.4
10/2/2020,1.3
10/3/2020,2.3
10/4/2020,2.3
10/5/2020,0
10/6/2020,0.3
10/7/2020,0
10/8/2020,2
10/9/2020,3
10/10/2020,0.2
10/11/2020,11.7
10/12/2020,4.1
10/13/2020,8.2
10/14/2020,7.7
10/15/2020,4.6
10/16/2020,3.9
10/17/2020,0
10/18/2020,0
10/19/2020,0.7
10/20/2020,1.1
10/21/2020,2.2
10/22/2020,3.9
10/23/2020,2
10/24/2020,1.9
10/25/2020,1.4
10/26/2020,1.5
10/27/2020,1.6
10/28/2020,0.5
10/29/2020,2.2
10/30/2020,0.8
10/31/2020,0.7
11/1/2020,0.2
11/2/2020,0
11/3/2020,1.2
11/4/2020,10.2
11/5/2020,14.9
11/6/2020,15.3
11/7/2020,3.9
11/8/2020,12.2
11/9/2020,38.1
11/10/2020,10.9
11/11/2020,40.4
11/12/2020,25.7
11/13/2020,14.5
11/14/2020,6
11/15/2020,152.6
11/16/2020,38
11/17/2020,54.3
11/18/2020,82.7
11/19/2020,22.7
11/20/2020,10.7
11/21/2020,1
11/22/2020,2.8
11/23/2020,2.7
11/24/2020,8.3
11/25/2020,2.5
11/26/2020,0
11/27/2020,0
11/28/2020,0
11/29/2020,0.9
11/30/2020,0.4
12/1/2020,7.9
12/2/2020,72
12/3/2020,8.1
12/4/2020,8.2
12/5/2020,7.5
12/6/2020,0
12/7/2020,0
12/8/2020,3.9
12/9/2020,0
12/10/2020,0.8
12/11/2020,0
12/12/2020,0
